ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0010494,cytoplasmic stress granule,10/857,96/19880,0.10416666666666667,2.416374951380786,2.952602453876178,0.008365438874444435,0.09586792950113322,0.0810126712051461,PUM1/YBX1/DAZAP2/ATXN2/RPTOR/GIGYF2/MBNL1/IGF2BP2/HIPK2/DDX3X,10
CC,GO:0098562,cytoplasmic side of membrane,17/857,209/19880,0.08133971291866028,1.886853550551886,2.7356466866192832,0.009231854770162994,0.10372260359418421,0.0876502207280697,GNB1/RGS8/RASA3/GNB5/MYZAP/GNAO1/RPL27/CYTH1/DTNA/GNG7/PLEKHA4/KCNAB1/DLG1/SNX18/KCNIP1/DNAJA1/SHROOM4,17
CC,GO:0045177,apical part of cell,32/857,479/19880,0.06680584551148225,1.549708528317698,2.584855961682924,0.009773997950639402,0.10770193895608418,0.09101293638247217,ITPK1/SLC5A11/CLIC4/EPS15/PAPPA2/PARD3/INSC/SLC43A1/ANO1/ATP12A/RAB27A/ATP6V0D1/ATP1B2/MYO5B/RAB27B/WDPCP/MYO7B/ACVR1/DPP4/BMPR2/JAG1/KCNB1/PLD1/DLG1/SLC2A9/ANK2/PLPP1/PDE4D/NOD1/PALM2AKAP2/SLC31A1/SHROOM4,32
CC,GO:0097648,G protein-coupled receptor complex,3/857,11/19880,0.2727272727272727,6.326508963615147,3.750586393683163,0.010158244656468307,0.10779026274363591,0.09108757391764953,GABBR1/RAMP1/GRM1,3
CC,GO:0098843,postsynaptic endocytic zone,3/857,11/19880,0.2727272727272727,6.326508963615147,3.750586393683163,0.010158244656468307,0.10779026274363591,0.09108757391764953,EPS15/CLTB/CLTA,3
CC,GO:0030660,Golgi-associated vesicle membrane,7/857,57/19880,0.12280701754385964,2.8487788900489264,2.966783703697381,0.010941235682042213,0.11398778265109433,0.09632475432994102,GPR89A/ARCN1/AFTPH/AP1B1/CLTB/CLTA/AP1S2,7
CC,GO:0031253,cell projection membrane,25/857,359/19880,0.06963788300835655,1.6154038672183526,2.4974947758920103,0.01298507972144916,0.12525492232605304,0.10584598928995019,PLEKHA1/EPS8L2/DAGLA/MOSMO/PRKCB/PLCG2/TRPV1/ATP1B2/ADGRE2/DPP4/KCNB1/PACSIN2/SHANK3/DLG1/EVC2/MYO10/ADGRV1/CLTB/UTRN/IQCE/DLC1/PSD3/B4GALT1/BMX/DMD,25
CC,GO:0031674,I band,13/857,150/19880,0.08666666666666667,2.0104239595488136,2.6365371589367346,0.013066758201088683,0.12525492232605304,0.10584598928995019,CACNA1C/NOS1AP/CACNA1S/ATP2B4/RYR2/ACTN3/MYZAP/ACTN4/MYO18B/MYL3/ANK2/DNAJB6/DMD,13
CC,GO:0000813,ESCRT I complex,3/857,12/19880,0.25,5.799299883313886,3.5297147421655457,0.013115698672885133,0.12525492232605304,0.10584598928995019,DIAPH3/VPS37A/MVB12B,3
CC,GO:0030121,AP-1 adaptor complex,3/857,12/19880,0.25,5.799299883313886,3.5297147421655457,0.013115698672885133,0.12525492232605304,0.10584598928995019,AFTPH/AP1B1/AP1S2,3
CC,GO:0044224,juxtaparanode region of axon,3/857,12/19880,0.25,5.799299883313886,3.5297147421655457,0.013115698672885133,0.12525492232605304,0.10584598928995019,DLG2/SIRT2/KCNAB1,3
CC,GO:0043204,perikaryon,13/857,152/19880,0.08552631578947369,1.983971012712645,2.5847035703701007,0.01446810450652253,0.13590530954487556,0.11484604094910032,CACNA1C/RGS8/DLG2/SIRT2/LYPD6/GIGYF2/KCNB1/SORCS2/ITGA1/CPNE5/OPRM1/PDE10A/DBNL,13
CC,GO:0005767,secondary lysosome,4/857,23/19880,0.17391304347826086,4.034295571000964,3.090389055809699,0.01578443208192431,0.13968036682024623,0.1180361325200942,PLEKHM1/SQSTM1/PIK3C3/MAP1LC3A,4
CC,GO:0090665,glycoprotein complex,4/857,23/19880,0.17391304347826086,4.034295571000964,3.090389055809699,0.01578443208192431,0.13968036682024623,0.1180361325200942,SNTB2/SGCB/UTRN/DMD,4
CC,GO:0030017,sarcomere,17/857,222/19880,0.07657657657657657,1.7763621264204692,2.4689900321744065,0.016052252939495644,0.13968036682024623,0.1180361325200942,SQSTM1/CACNA1C/NOS1AP/CACNA1S/ATP2B4/RYR2/ACTN3/TMOD2/TMOD3/MYZAP/MYOM1/ACTN4/MYO18B/MYL3/ANK2/DNAJB6/DMD,17
CC,GO:0030136,clathrin-coated vesicle,17/857,222/19880,0.07657657657657657,1.7763621264204692,2.4689900321744065,0.016052252939495644,0.13968036682024623,0.1180361325200942,VTI1A/CRACR2A/VWF/APOLD1/RAB27A/MYO1E/ATP6V0D1/RAB27B/AFTPH/AAK1/AP1B1/SNX18/CLTB/KIAA0319/DBNL/CLTA/AP1S2,17
CC,GO:0030125,clathrin vesicle coat,5/857,35/19880,0.14285714285714285,3.313885647607935,2.908027684492277,0.016332608336747816,0.13968036682024623,0.1180361325200942,AFTPH/AP1B1/CLTB/CLTA/AP1S2,5
CC,GO:0099738,cell cortex region,5/857,35/19880,0.14285714285714285,3.313885647607935,2.908027684492277,0.016332608336747816,0.13968036682024623,0.1180361325200942,INSC/ERC1/MYO5B/CLTB/CLTA,5
CC,GO:0035580,specific granule lumen,7/857,62/19880,0.11290322580645161,2.6190386569804645,2.7100126922783887,0.016936778835949184,0.14237143345500958,0.12031020370956996,VCL/TOLLIP/TCN1/CRACR2A/B2M/RAB27A/CANT1,7
CC,GO:0019897,extrinsic component of plasma membrane,10/857,107/19880,0.09345794392523364,2.1679625732014522,2.571181329176168,0.01714420402861372,0.14237143345500958,0.12031020370956996,GNB1/TOLLIP/RNF10/GNB5/GNAO1/CDH13/DTNA/GNG7/PLEKHA4/PDE10A,10
CC,GO:0030133,transport vesicle,29/857,444/19880,0.06531531531531531,1.515132401946871,2.329995496943807,0.017727526399576372,0.14417867377283822,0.12183740228806025,HLA-F/VPS45/CNIH3/VTI1A/SEC23IP/SYT13/RAB1B/RAB6A/ARCN1/NTF3/APOLD1/B2M/RAB27A/MCTP2/ATP6V0D1/SNTB2/RAB27B/OTOF/AFTPH/DYSF/AP1B1/IQSEC1/MCTP1/CLTB/SLC35F1/SYPL1/CLTA/STX17/AP1S2,29
CC,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,6/857,49/19880,0.12244897959183673,2.8404734122353723,2.737810940000293,0.018191671269479296,0.14417867377283822,0.12183740228806025,GNB1/GNB5/GNAO1/DTNA/GNG7/PLEKHA4,6
CC,GO:0070382,exocytic vesicle,18/857,243/19880,0.07407407407407407,1.7183110765374476,2.39125727341381,0.018349236089267182,0.14417867377283822,0.12183740228806025,VPS45/VTI1A/SYT13/RAB6A/NTF3/RAB27A/MCTP2/ATP6V0D1/RAB27B/OTOF/DYSF/AP1B1/IQSEC1/MCTP1/CLTB/SLC35F1/SYPL1/CLTA,18
CC,GO:0032420,stereocilium,7/857,63/19880,0.1111111111111111,2.577466614806171,2.661703468851377,0.018368312714515167,0.14417867377283822,0.12183740228806025,ESPN/PCDH15/EPS8L2/MYO15A/LOXHD1/PLS1/ADGRV1,7
CC,GO:0005905,clathrin-coated pit,8/857,78/19880,0.10256410256410256,2.3791999521287734,2.590408046992408,0.01896364178901274,0.1468400911500581,0.12408641853408052,EPS15/EPS15L1/AAK1/BMPR2/CLTB/REPS1/CLTA/AP1S2,8
CC,GO:0030672,synaptic vesicle membrane,12/857,143/19880,0.08391608391608392,1.9466181426508147,2.4112955564785743,0.02097253531771898,0.15436213432020446,0.13044288010892635,VTI1A/SYT13/MCTP2/ATP6V0D1/RAB27B/OTOF/DYSF/MCTP1/CLTB/SLC35F1/SYPL1/CLTA,12
CC,GO:0099501,exocytic vesicle membrane,12/857,143/19880,0.08391608391608392,1.9466181426508147,2.4112955564785743,0.02097253531771898,0.15436213432020446,0.13044288010892635,VTI1A/SYT13/MCTP2/ATP6V0D1/RAB27B/OTOF/DYSF/MCTP1/CLTB/SLC35F1/SYPL1/CLTA,12
CC,GO:0005798,Golgi-associated vesicle,9/857,95/19880,0.09473684210526316,2.1976294294663146,2.4835013970469766,0.02131036852441149,0.15436213432020446,0.13044288010892635,GPR89A/PACS1/ARCN1/RAB27B/AFTPH/AP1B1/CLTB/CLTA/AP1S2,9
CC,GO:0032432,actin filament bundle,9/857,95/19880,0.09473684210526316,2.1976294294663146,2.4835013970469766,0.02131036852441149,0.15436213432020446,0.13044288010892635,SORBS1/ABLIM1/DIXDC1/DIAPH3/SEPTIN9/ACTN4/PLS1/RAI14/SHROOM4,9
CC,GO:0016324,apical plasma membrane,27/857,413/19880,0.06537530266343826,1.5165239404307498,2.2514595083331486,0.02134324430422218,0.15436213432020446,0.13044288010892635,ITPK1/SLC5A11/EPS15/PAPPA2/PARD3/SLC43A1/ANO1/ATP12A/RAB27A/ATP6V0D1/ATP1B2/RAB27B/WDPCP/DPP4/BMPR2/JAG1/KCNB1/PLD1/DLG1/SLC2A9/ANK2/PLPP1/PDE4D/NOD1/PALM2AKAP2/SLC31A1/SHROOM4,27
CC,GO:0005770,late endosome,22/857,320/19880,0.06875,1.5948074679113184,2.2767489781391754,0.021551432365822614,0.15436213432020446,0.13044288010892635,PLEKHM1/SQSTM1/ZMPSTE24/VTI1A/ANKRD13A/B2M/RAB27A/ABCA3/VPS35/PIK3C3/RAB27B/KIDINS220/DYSF/RNF149/MAP1LC3A/IFNAR1/PLD1/RASGEF1B/MAGI2/VPS37A/SLC31A1/MVB12B,22
CC,GO:0000407,phagophore assembly site,5/857,38/19880,0.13157894736842105,3.0522630964809925,2.6876968685623464,0.022731683282067944,0.15965664468314356,0.13491697722833842,SQSTM1/RAB1B/PIK3C3/ILRUN/SNX30,5
CC,GO:0032588,trans-Golgi network membrane,10/857,112/19880,0.08928571428571429,2.071178529754959,2.412890859764193,0.02284789679584253,0.15965664468314356,0.13491697722833842,LGR6/VTI1A/RAB6A/CRACR2A/RAB11FIP3/LLGL1/AFTPH/AP1B1/CLTA/AP1S2,10
CC,GO:0016363,nuclear matrix,11/857,129/19880,0.08527131782945736,1.9780557741535734,2.3654409223939385,0.023767671065873203,0.16211013885258366,0.13699028910110864,CLIC4/SFPQ/SORBS1/PSPC1/PML/HLCS/SMARCC1/MAEA/RGS12/ATXN1/SRPK1,11
CC,GO:0030117,membrane coat,9/857,97/19880,0.09278350515463918,2.152317482467009,2.4146829543510093,0.0240477518367707,0.16211013885258366,0.13699028910110864,EPS15/ARCN1/EPS15L1/AFTPH/AP1B1/BAIAP2L2/CLTB/CLTA/AP1S2,9
CC,GO:0048475,coated membrane,9/857,97/19880,0.09278350515463918,2.152317482467009,2.4146829543510093,0.0240477518367707,0.16211013885258366,0.13699028910110864,EPS15/ARCN1/EPS15L1/AFTPH/AP1B1/BAIAP2L2/CLTB/CLTA/AP1S2,9
CC,GO:0001673,male germ cell nucleus,6/857,53/19880,0.11320754716981132,2.6260980603685518,2.51596350464705,0.02587163265475376,0.17237727338574307,0.14566647516752423,TAF3/ZBTB16/RAD51/AIRE/SMARCC1/ZFPM2,6
CC,GO:0032838,plasma membrane bounded cell projection cytoplasm,19/857,272/19880,0.06985294117647059,1.6203926144553504,2.1866667228620975,0.02698336663510151,0.17771803542428927,0.15017965701326916,RP1L1/ODAD2/DLG2/CFAP54/DNAH10/BBOF1/ZC3H14/MAPK8IP3/TEKT5/ODAD4/SEPTIN9/PIK3C3/RAB27B/WDR35/WDPCP/CFAP90/ROPN1L/FBXW11/PACRG,19
CC,GO:0005930,axoneme,14/857,185/19880,0.07567567567567568,1.7554637484625817,2.191137717399554,0.029639552620782484,0.1929939051330496,0.16308844743492754,RP1L1/ODAD2/CFAP54/DNAH10/BBOF1/TEKT5/ODAD4/SEPTIN9/PIK3C3/WDR35/WDPCP/CFAP90/ROPN1L/PACRG,14
CC,GO:0098791,Golgi apparatus subcompartment,25/857,388/19880,0.06443298969072164,1.4946649183798673,2.088559954083474,0.030266281319697545,0.19329414457184707,0.16334216313594135,GPR89B/GPR89A/LGR6/SGMS1/VTI1A/RAB6A/CRACR2A/ATXN2/RAB11FIP3/MBTPS1/LLGL1/MYO18A/CANT1/RAB27B/ASAP2/PREPL/AFTPH/BACE2/AP1B1/CLTB/TJAP1/B4GALT1/CLTA/GCNT1/AP1S2,25
CC,GO:0030018,Z disc,11/857,134/19880,0.08208955223880597,1.9042477228791865,2.2291969002169782,0.030360336843745613,0.19329414457184707,0.16334216313594135,CACNA1C/NOS1AP/ATP2B4/RYR2/ACTN3/MYZAP/ACTN4/MYO18B/ANK2/DNAJB6/DMD,11
CC,GO:0097014,ciliary plasm,14/857,186/19880,0.07526881720430108,1.7460257713203098,2.1696591365117275,0.030835660795542622,0.19416300698731784,0.16407639058356976,RP1L1/ODAD2/CFAP54/DNAH10/BBOF1/TEKT5/ODAD4/SEPTIN9/PIK3C3/WDR35/WDPCP/CFAP90/ROPN1L/PACRG,14
CC,GO:0030662,coated vesicle membrane,15/857,205/19880,0.07317073170731707,1.697356063408942,2.1302094906918545,0.03238877791531631,0.20172575810300267,0.17046725218587533,HLA-F/CNIH3/VTI1A/SEC23IP/ARCN1/B2M/ATP6V0D1/AFTPH/AP1B1/CLTB/KIAA0319/DBNL/CLTA/STX17/AP1S2,15
CC,GO:0044232,organelle membrane contact site,6/857,56/19880,0.10714285714285714,2.485414235705951,2.362621352194483,0.0328687436775272,0.2025138723357321,0.17113324382187337,MICOS10/OSBPL5/GRAMD1A/TMCC1/VPS13A/STX17,6
CC,GO:0036464,cytoplasmic ribonucleoprotein granule,18/857,261/19880,0.06896551724137931,1.5998068643624512,2.0703388205730495,0.03422908138174828,0.20855753383344885,0.17624040702376503,SQSTM1/PUM1/YBX1/TAF5L/RBM20/BMAL1/DAZAP2/ATXN2/EXD1/HELZ/RPTOR/ROCK2/GIGYF2/TNRC6B/MBNL1/IGF2BP2/HIPK2/DDX3X,18
CC,GO:0031941,filamentous actin,4/857,29/19880,0.13793103448275862,3.1996137287249025,2.5159522809735146,0.03457760159542346,0.20855753383344885,0.17624040702376503,ESPN/DIAPH3/SPECC1L/MYO18B,4
CC,GO:0034704,calcium channel complex,7/857,72/19880,0.09722222222222222,2.2552832879554,2.264831284346975,0.03522078393178748,0.21022405409285652,0.1776486908840158,CACNA1C/CACNA1S/RYR2/MCU/CACNA2D2/CACNA2D3/PDE4D,7
CC,GO:0008021,synaptic vesicle,16/857,226/19880,0.07079646017699115,1.6422796129738435,2.0611094503865592,0.03604044809176122,0.2114849004249062,0.17871416220346623,VPS45/VTI1A/SYT13/NTF3/MCTP2/ATP6V0D1/RAB27B/OTOF/DYSF/AP1B1/IQSEC1/MCTP1/CLTB/SLC35F1/SYPL1/CLTA,16
CC,GO:0034399,nuclear periphery,12/857,155/19880,0.07741935483870968,1.7959122219294614,2.1114008435780955,0.03617019239378849,0.2114849004249062,0.17871416220346623,CLIC4/SFPQ/RNF220/SORBS1/PSPC1/PML/HLCS/SMARCC1/MAEA/RGS12/ATXN1/SRPK1,12
CC,GO:0044304,main axon,7/857,73/19880,0.0958904109589041,2.2243889963395724,2.2244347503228825,0.037567490690510755,0.21743608248144103,0.1837431761577347,PARD3/DAGLA/DLG2/MBP/SIRT2/KCNAB1/DLG1,7
CC,GO:0098636,protein complex involved in cell adhesion,6/857,58/19880,0.10344827586206896,2.399710296543677,2.2658261886812814,0.03815481070876993,0.2186270653612517,0.18474960974772808,ITGBL1/LAMA1/ITGA6/ITGA1/LAMA2/ITGB8,6
CC,GO:0031143,pseudopodium,3/857,18/19880,0.16666666666666666,3.866199922209257,2.582137812699592,0.04017658808559304,0.22350665022373603,0.18887307633492895,ACTN3/ACTN4/PLA2G6,3
CC,GO:0031527,filopodium membrane,3/857,18/19880,0.16666666666666666,3.866199922209257,2.582137812699592,0.04017658808559304,0.22350665022373603,0.18887307633492895,MYO10/UTRN/DMD,3
CC,GO:0035102,PRC1 complex,3/857,18/19880,0.16666666666666666,3.866199922209257,2.582137812699592,0.04017658808559304,0.22350665022373603,0.18887307633492895,SAMD11/PCGF5/CBX4,3
CC,GO:0042641,actomyosin,8/857,91/19880,0.08791208791208792,2.039314244681806,2.1091323135779265,0.04252244758482005,0.2337802864513369,0.19755475662278857,SORBS1/ABLIM1/DIXDC1/MYO18A/SEPTIN9/ACTN4/RAI14/SHROOM4,8
CC,GO:0008305,integrin complex,4/857,31/19880,0.12903225806451613,2.9931870365491022,2.35726147658285,0.04283931950678948,0.2337802864513369,0.19755475662278857,ITGBL1/ITGA6/ITGA1/ITGB8,4
CC,GO:0005891,voltage-gated calcium channel complex,5/857,45/19880,0.1111111111111111,2.577466614806171,2.2485290614158893,0.04336085601381132,0.2343940612822065,0.19807342369764855,CACNA1C/CACNA1S/CACNA2D2/CACNA2D3/PDE4D,5
CC,GO:0044291,cell-cell contact zone,7/857,76/19880,0.09210526315789473,2.1365841675366948,2.1070755770772926,0.045214894215263826,0.24079168750557414,0.20347970286132838,VCL/AHNAK/PCDH9/BAIAP2L2/DLG1/ANK2/SLC31A1,7
CC,GO:0055038,recycling endosome membrane,9/857,109/19880,0.08256880733944955,1.9153650990761457,2.033955535160209,0.04585384478079384,0.24079168750557414,0.20347970286132838,HLA-F/SLC30A10/B2M/RAB11FIP3/PACSIN2/SORCS2/SNX18/NDRG1/SLC31A1,9
CC,GO:0032433,filopodium tip,3/857,19/19880,0.15789473684210525,3.662715715777191,2.4646157540393108,0.04622528032393221,0.24079168750557414,0.20347970286132838,ABI2/MYO10/OSBPL3,3
CC,GO:0042588,zymogen granule,3/857,19/19880,0.15789473684210525,3.662715715777191,2.4646157540393108,0.04622528032393221,0.24079168750557414,0.20347970286132838,DNASE1/RAB27B/ANXA4,3
CC,GO:0019005,SCF ubiquitin ligase complex,6/857,61/19880,0.09836065573770492,2.2816917573693973,2.127922535285817,0.04704799051677219,0.24286935645144564,0.20523542567771655,SPSB1/FBXL20/FBXL7/FBXW11/FBXL13/FBXO25,6
CC,GO:0034451,centriolar satellite,10/857,127/19880,0.07874015748031496,1.82655114435083,1.9833676894557313,0.047993865821471714,0.24400680229717656,0.20619661808891562,AK5/ZBED6/FRMD8/RAB11FIP3/SPAG9/CEP131/MIB1/DYSF/RBM39/PACSIN2,10
CC,GO:0016605,PML body,9/857,110/19880,0.08181818181818182,1.8979526890845444,2.0044472754612057,0.04812001511270672,0.24400680229717656,0.20619661808891562,SQSTM1/BMAL1/ZBTB16/RAD51/PML/UBE2I/TDP2/MLIP/HIPK2,9
MF,GO:0030695,GTPase regulator activity,50/849,489/18639,0.10224948875255624,2.2447917795746712,6.093661859013551,8.052632851862384e-8,4.3700351746155327e-5,4.030680773195176e-5,ARHGAP17/ERRFI1/RGS8/PLCE1/DOCK1/EPS8L2/DENND2B/ARHGEF17/ARHGAP42/ARHGAP20/DENND5B/STARD13/TBC1D4/DOCK9/RASA3/HERC2/GNB5/TSC2/RAP1GAP2/LLGL1/ARHGAP23/LLGL2/CYTH1/TBC1D16/ASAP2/ITSN2/RGPD2/TBC1D8/ARHGAP15/RALGAPA2/PREX1/IQSEC1/KALRN/MCF2L2/RGS12/SLIT2/RASGEF1B/ARHGAP24/TBC1D9/FAM13B/ARHGAP26/LARS1/ADAP1/ELMO1/DLC1/PSD3/ARHGAP39/ALDH1A1/RABGAP1/VAV2,50
MF,GO:0060589,nucleoside-triphosphatase regulator activity,50/849,490/18639,0.10204081632653061,2.2402105718612533,6.077607418826144,8.585530794922461e-8,4.3700351746155327e-5,4.030680773195176e-5,ARHGAP17/ERRFI1/RGS8/PLCE1/DOCK1/EPS8L2/DENND2B/ARHGEF17/ARHGAP42/ARHGAP20/DENND5B/STARD13/TBC1D4/DOCK9/RASA3/HERC2/GNB5/TSC2/RAP1GAP2/LLGL1/ARHGAP23/LLGL2/CYTH1/TBC1D16/ASAP2/ITSN2/RGPD2/TBC1D8/ARHGAP15/RALGAPA2/PREX1/IQSEC1/KALRN/MCF2L2/RGS12/SLIT2/RASGEF1B/ARHGAP24/TBC1D9/FAM13B/ARHGAP26/LARS1/ADAP1/ELMO1/DLC1/PSD3/ARHGAP39/ALDH1A1/RABGAP1/VAV2,50
MF,GO:0005096,GTPase activator activity,33/849,271/18639,0.12177121771217712,2.6733730588189273,6.061945219935143,2.739172534673977e-7,9.294925467660361e-5,8.573129476944518e-5,ARHGAP17/ERRFI1/RGS8/DOCK1/ARHGAP42/ARHGAP20/STARD13/TBC1D4/RASA3/GNB5/TSC2/RAP1GAP2/LLGL1/ARHGAP23/LLGL2/TBC1D16/ASAP2/RGPD2/TBC1D8/ARHGAP15/RALGAPA2/PREX1/RGS12/ARHGAP24/TBC1D9/FAM13B/ARHGAP26/LARS1/ADAP1/DLC1/ARHGAP39/ALDH1A1/RABGAP1,33
MF,GO:0003779,actin binding,42/849,443/18639,0.09480812641083522,2.081423637422329,5.03240148493913,6.110853678744387e-6,0.0015552122612404464,0.0014344424951157875,ESPN/SVIL/VCL/SORBS1/ABLIM1/EPS8L2/ACTN3/SSH3/DIXDC1/DIAPH3/TMOD2/TMOD3/MYO1E/DNASE1/SNTB2/MYO15A/MYO18A/SSH2/MYO5B/ACTN4/GMFG/MYO7B/FMNL2/DYRK1A/MICAL3/MYO18B/SHANK3/MYL3/PLS1/MAEA/ABLIM2/KLHL2/MYO10/RAI14/PHACTR2/UTRN/PACRG/DBNL/ACTR3B/FBXO25/DMD/SHROOM4,42
MF,GO:0046332,SMAD binding,13/849,79/18639,0.16455696202531644,3.61269401082435,5.0836850192759115,5.387908094379233e-5,0.010969780880156118,0.010117924253023738,ZMIZ1/ACVRL1/USP15/TCF12/PML/SMAD2/ACVR1/COL5A2/PPARG/MAGI2/HIPK2/ZC3H3/TGFBR1,13
MF,GO:0035591,signaling adaptor activity,17/849,129/18639,0.13178294573643412,2.8931711726518206,4.713538442007145,7.831705547607527e-5,0.013287793745774105,0.012255932190291079,DLG5/YWHAE/GNB1/NOS1AP/SORBS1/GNB5/MAPK8IP3/SOCS7/SPAG9/NCK2/ABI2/IFNAR1/SHANK3/BANK1/WWC2/MAGI2/DDX3X,17
MF,GO:0140036,ubiquitin-modified protein reader activity,6/849,19/18639,0.3157894736842105,6.932862190812721,5.652189937398037,1.428470466915226e-4,0.018421460680339098,0.016990945017953132,SQSTM1/RNF169/USP15/ANKRD13A/FAN1/JARID2,6
MF,GO:0045296,cadherin binding,31/849,334/18639,0.09281437125748503,2.0376526099743977,4.1802848325203605,1.4476589925610295e-4,0.018421460680339098,0.016990945017953132,YWHAE/EPS15/PFKP/VCL/EPS8L2/AHNAK/ERC1/PPFIBP1/DIAPH3/DOCK9/ARGLU1/TMOD3/SNX1/PDXDC1/CDH13/SEPTIN9/PTPRM/EPS15L1/RTN4/FMNL2/ACVR1/ITGA6/BMPR2/GIGYF2/PACSIN2/MB21D2/DLG1/DBNL/SND1/NDRG1/DDX3X,31
MF,GO:0098821,BMP receptor activity,5/849,14/18639,0.35714285714285715,7.840737001514388,5.593508415241524,2.7496877455077595e-4,0.03110202361029888,0.02868680080693475,HJV/ACVRL1/ACVR1/BMPR2/TGFBR1,5
MF,GO:0050321,tau-protein kinase activity,6/849,22/18639,0.2727272727272727,5.987471892065531,5.113314166268131,3.4937302761397354e-4,0.032332885646456824,0.029822080443221474,BRSK2/SIK3/TAOK1/MARK4/ROCK2/DYRK1A,6
MF,GO:0140035,ubiquitin-like protein reader activity,6/849,22/18639,0.2727272727272727,5.987471892065531,5.113314166268131,3.4937302761397354e-4,0.032332885646456824,0.029822080443221474,SQSTM1/RNF169/USP15/ANKRD13A/FAN1/JARID2,6
MF,GO:0030159,signaling receptor complex adaptor activity,9/849,52/18639,0.17307692307692307,3.7997417776569717,4.416523290231595,5.102770764541715e-4,0.04328850531919555,0.039926943175186046,DLG5/GNB1/SORBS1/GNB5/MAPK8IP3/SPAG9/NCK2/SHANK3/MAGI2,9
MF,GO:0004675,transmembrane receptor protein serine/threonine kinase activity,5/849,18/18639,0.2777777777777778,6.098351001177856,4.727483360173558,0.0010107892168540187,0.0729908368412015,0.06732274476512433,HJV/ACVRL1/ACVR1/BMPR2/TGFBR1,5
MF,GO:0140031,phosphorylation-dependent protein binding,4/849,11/18639,0.36363636363636365,7.983295856087376,5.06103329708755,0.0010907379579877907,0.0729908368412015,0.06732274476512433,PLCG2/SOCS7/ANK2/YWHAG,4
MF,GO:0032182,ubiquitin-like protein binding,14/849,120/18639,0.11666666666666667,2.5613074204946997,3.748312625483742,0.0011261749816100916,0.0729908368412015,0.06732274476512433,SQSTM1/FAF1/TOLLIP/HERC2/PML/CBX4/SIRT2/MARK4/UBXN7/JARID2/ILRUN/NOD1/UBXN2B/UBR5,14
MF,GO:0005543,phospholipid binding,38/849,497/18639,0.07645875251509054,1.6785803158171646,3.3496728667710127,0.0013132751088275759,0.0729908368412015,0.06732274476512433,SVIL/PARD3/SH3PXD2A/PLEKHA1/OSBPL5/SYT13/BSCL2/SNX19/PIK3C2G/SCARB1/SYT16/MYO1E/SNX1/TRIM72/ZCCHC14/TRPV1/ZCCHC2/PLEKHA4/WDPCP/ANXA4/DYSF/JAG1/MAP1LC3A/PREX1/BAIAP2L2/PACSIN2/CPNE4/PLD1/MYO10/SNX18/ARHGAP26/SH3PXD2B/CPNE5/CGAS/ADAP1/SNX8/GSDME/SNX30,38
MF,GO:0050145,nucleoside monophosphate kinase activity,5/849,19/18639,0.2631578947368421,5.777385159010601,4.551376292651665,0.0013207685633406232,0.0729908368412015,0.06732274476512433,AK4/AK5/MAGI3/DLG2/DLG1,5
MF,GO:0005025,"transforming growth factor beta receptor activity, type I",4/849,12/18639,0.3333333333333333,7.318021201413427,4.782618830503289,0.0015774051183756709,0.0729908368412015,0.06732274476512433,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0005026,"transforming growth factor beta receptor activity, type II",4/849,12/18639,0.3333333333333333,7.318021201413427,4.782618830503289,0.0015774051183756709,0.0729908368412015,0.06732274476512433,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0016361,"activin receptor activity, type I",4/849,12/18639,0.3333333333333333,7.318021201413427,4.782618830503289,0.0015774051183756709,0.0729908368412015,0.06732274476512433,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0016362,"activin receptor activity, type II",4/849,12/18639,0.3333333333333333,7.318021201413427,4.782618830503289,0.0015774051183756709,0.0729908368412015,0.06732274476512433,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0017002,activin receptor activity,4/849,12/18639,0.3333333333333333,7.318021201413427,4.782618830503289,0.0015774051183756709,0.0729908368412015,0.06732274476512433,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0045159,myosin II binding,4/849,13/18639,0.3076923076923077,6.755096493612395,4.534506317624777,0.002196858273903818,0.09318340511808694,0.08594726229483357,LLGL1/LLGL2/MYL3/SHROOM4,4
MF,GO:0070123,"transforming growth factor beta receptor activity, type III",4/849,13/18639,0.3076923076923077,6.755096493612395,4.534506317624777,0.002196858273903818,0.09318340511808694,0.08594726229483357,ACVRL1/ACVR1/BMPR2/TGFBR1,4
MF,GO:0008093,cytoskeletal anchor activity,5/849,22/18639,0.22727272727272727,4.989559910054609,4.090223192578066,0.0026704414084473293,0.10497220418222913,0.09682060400222148,INSC/MARK4/NCK2/ABI2/ANK2,5
MF,GO:0019199,transmembrane receptor protein kinase activity,10/849,78/18639,0.1282051282051282,2.814623539005164,3.5083158128319716,0.002774894220326587,0.10497220418222913,0.09682060400222148,EPHB2/TIE1/HJV/ACVRL1/IGF1R/EFEMP1/MERTK/ACVR1/BMPR2/TGFBR1,10
