"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000204962.6",2.28730376640144,-0.326397861531974,1.43071112123663,-0.228136803221222,0.819539889558512,NA,"Stable"
"ENSG00000274659.4",1.76925028422825,-0.397111151593006,1.74091456038909,-0.228104905679147,0.819564686443527,NA,"Stable"
"ENSG00000179873.14",0.185627607755668,0.930680040322771,4.0804728567969,0.228081419233686,0.819582944727033,NA,"Stable"
"ENSG00000270127.2",17.2513185646586,-0.299952298407149,1.31518599971505,-0.228068348106,0.819593106219986,0.99990616597908,"Stable"
"ENSG00000143669.16",1161.36328340141,-0.12054256344817,0.5286041163648,-0.228039396055291,0.819615613648272,0.99990616597908,"Stable"
"ENSG00000289009.2",207.605525119598,-0.0806730025167807,0.353780998794448,-0.22803090836332,0.819622212038687,0.99990616597908,"Stable"
"ENSG00000139354.11",501.565323370894,-0.0649255058063099,0.284750136389288,-0.228008690810771,0.819639484178098,0.99990616597908,"Stable"
"ENSG00000184481.17",441.432167148074,0.197927828490587,0.868188099917709,0.227978048201016,0.819663306181709,0.99990616597908,"Stable"
"ENSG00000278434.1",2.38069193590166,-0.329262278908004,1.44428433428893,-0.227976078595431,0.819664837386987,NA,"Stable"
"ENSG00000256269.11",305.664080020128,0.107636231914394,0.472174299744481,0.227958683843322,0.819678360396483,0.99990616597908,"Stable"
"ENSG00000231313.2",0.185447884375962,0.930121058319759,4.0804728567969,0.227944429717366,0.819689441863744,NA,"Stable"
"ENSG00000267033.1",0.185441515037208,0.930101238239279,4.0804728567969,0.227939572417446,0.819693218042476,NA,"Stable"
"ENSG00000196081.10",44.5255876220432,-0.086956532354576,0.38150723352396,-0.227928921691375,0.819701498181034,0.99990616597908,"Stable"
