"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change","Sig"
"UQCRH",-239.356333333333,2158.31416666667,-3.67386097361126,0.0196101612156589,1,-4.32375349797315,"Down","Sig"
"GUSBP11",61.236,305.260666666667,3.66772035090191,0.0197203982523948,1,-4.33035350651131,"Up","Sig"
"LOC107986742",2.66666666666667,2,3.66405305575838,0.019786583295097,1,-4.33429795440419,"Up","Sig"
"DNAH7",-2.66666666666667,3,-3.66405305575838,0.019786583295097,1,-4.33429795440419,"Down","Sig"
"WASHC4",-1376.33266666667,5030.167,-3.66170775509611,0.0198290474776777,1,-4.33682159666751,"Down","Sig"
"SLC41A1",536.667666666667,924.999833333333,3.65331826346188,0.0199818326225438,1,-4.3458560532638,"Up","Sig"
"DRC12",12,11,3.65056738106786,0.0200322329009052,1,-4.34882080311315,"Up","Sig"
"SLC46A2",-1.39,0.695,-3.65009069963709,0.0200409816815873,1,-4.34933466395539,"Down","Sig"
"MRPS9-AS1",1.72066666666667,1.53433333333333,3.64764646710459,0.0200859129411977,1,-4.35197009364152,"Up","Sig"
"ADAM10",-1010.00033333333,7586.3335,-3.64480818964933,0.0201382372057103,1,-4.35503155952538,"Down","Sig"
"NDUFA5",419.334333333334,1049.99983333333,3.64046368936892,0.0202186412932116,1,-4.35972012067847,"Up","Sig"
"LPAR2",-14.0003333333333,50.6668333333333,-3.63551541647521,0.0203106819038306,1,-4.36506385168001,"Down","Sig"
"OR8T1P",-2.371,1.1855,-3.62849004573392,0.020442209322141,1,-4.37265723215321,"Down","Sig"
"LINC00612",1.66666666666667,1.5,3.62084476511997,0.0205864872534937,1,-4.38092938240371,"Up","Sig"
"KANSL1-AS1",-14.3333333333333,28.8333333333333,-3.61989164511771,0.0206045582363749,1,-4.38196129149213,"Down","Sig"
"MICU1",-310.999666666667,1626.50016666667,-3.61947293325615,0.0206125028592303,1,-4.38241466068147,"Down","Sig"
"SP3",593.000333333332,2426.50016666667,3.61494388611576,0.0206986684032477,1,-4.38732032946828,"Up","Sig"
"ZBED5",238.853,758.584166666667,3.61145552134006,0.0207653248950296,1,-4.39110095584399,"Up","Sig"
"PARD3",-151.333333333334,1586,-3.59467400642382,0.0210895536104443,1,-4.40931497474435,"Down","Sig"
"KIAA0586",-64.9306666666669,775.466,-3.59051689886004,0.0211707924564304,1,-4.41383372815364,"Down","Sig"
"DOCK6-AS1",2.33333333333333,1.83333333333333,3.58446629971694,0.0212896950563979,1,-4.42041551294696,"Up","Sig"
"CTPS2",-180.334333333333,444.833166666667,-3.56793724192537,0.0216185513796367,1,-4.43842477363548,"Down","Sig"
"LOC100310756",-24.3333333333334,90.1666666666667,-3.55606529315205,0.0218584513028624,1,-4.45138617284557,"Down","Sig"
"POT1",-92.3326666666666,580.5,-3.55411541221112,0.0218981525633412,1,-4.45351709031476,"Down","Sig"
"UCKL1",134.663666666667,775.330833333333,3.54932211208309,0.0219961101898134,1,-4.45875794524275,"Up","Sig"
"PLA2G3",2,1,3.54769732892123,0.0220294320113548,1,-4.46053524932034,"Up","Sig"
"LINC01559",-2,1,-3.54769732892123,0.0220294320113548,1,-4.46053524932034,"Down","Sig"
"PNMA8C",2,1,3.54769732892123,0.0220294320113549,1,-4.46053524932034,"Up","Sig"
"VASH2",2,2,3.54769732892123,0.0220294320113549,1,-4.46053524932034,"Up","Sig"
"HLA-L",18.5603333333333,16.0785,3.53765537124343,0.022236702504437,1,-4.47152899991521,"Up","Sig"
"PELI1",715.000333333333,2183.50016666667,3.53707988841827,0.0222486501955224,1,-4.47215950454577,"Up","Sig"
"ZNF846",18.6673333333334,89.0006666666667,3.53663512953601,0.0222578890884937,1,-4.47264682213651,"Up","Sig"
"PPIP5K2",-403.998333333334,1757.66616666667,-3.52948536683347,0.0224070320425706,1,-4.4804849767561,"Down","Sig"
"PCDHGC4",11.5346666666667,10.1466666666667,3.52797718406508,0.0224386427119879,1,-4.48213938857274,"Up","Sig"
"DNAJC18",89.7550000000001,364.447833333333,3.5279074996942,0.0224401045269227,1,-4.48221583791536,"Up","Sig"
"UBXN2B",-101.000666666667,343.833,-3.52270032090203,0.0225496570651229,1,-4.48793067380124,"Down","Sig"
"FTO",-292.333,1124.5005,-3.50544142815482,0.0229172938240794,1,-4.5069024074365,"Down","Sig"
"PRKN",-16.0003333333333,18.9998333333333,-3.49367299421564,0.0231720259037433,1,-4.51986542623712,"Down","Sig"
"VPS9D1",-99.7193333333332,596.458333333333,-3.48100292942608,0.0234500084391609,1,-4.53384573829592,"Down","Sig"
"THAP2",-57.3333333333334,122,-3.48082083935758,0.0234540320282634,1,-4.53404684123337,"Down","Sig"
"CACNA1C",8,8.33333333333333,3.47603491485392,0.023560076982907,1,-4.53933433940742,"Up","Sig"
"MICU3",-71.6666666666667,118.166666666667,-3.45058387801814,0.0241335789968385,1,-4.56751265202442,"Down","Sig"
"RUFY2",175.666,605.167,3.45053189713071,0.024134766998678,1,-4.56757030632313,"Up","Sig"
"OSBPL7",74.6680000000001,305.333666666667,3.42865341398516,0.0246409514053551,1,-4.59187404871775,"Up","Sig"
"GCK",6,3.33333333333333,3.42319237737575,0.0247692380113412,1,-4.59795206637988,"Up","Sig"
"ZFYVE9",398.333,1088.16683333333,3.4189137812167,0.0248702960262626,1,-4.60271729404531,"Up","Sig"
"UBE2V1",-1701.34266666667,3976.51866666667,-3.41890789834942,0.0248704353093148,1,-4.60272384796792,"Down","Sig"
"TNIK",603.334333333334,2865.3335,3.41396267699695,0.024987843403663,1,-4.60823507160704,"Up","Sig"
"ATP6V0E2",231.178666666667,355.286,3.39961546016796,0.025332172711996,1,-4.62424590397786,"Up","Sig"
"POMGNT1",353.749333333333,1667.89433333333,3.39719830968191,0.0253907305295447,1,-4.62694648072966,"Up","Sig"
"SOCS5",136.333333333333,651.166666666667,3.39459846110034,0.025453891846724,1,-4.62985219108785,"Up","Sig"
"ADGRB2",30.6663333333333,41.9998333333333,3.3889453849949,0.0255918665740628,1,-4.63617395150519,"Up","Sig"
"RPL27",-4659.99933333334,11381.3336666667,-3.38337010652999,0.0257288030144196,1,-4.64241357116898,"Down","Sig"
"SPCS2",591.792333333334,2257.51083333333,3.38128150403785,0.0257803232039494,1,-4.64475229030995,"Up","Sig"
"ZNF394",84.3383333333333,456.706166666667,3.38110728127471,0.0257846262771114,1,-4.64494740737886,"Up","Sig"
"FBXO48",25.3333333333333,65.6666666666667,3.37454931760957,0.0259472139298249,1,-4.65229528369738,"Up","Sig"
"HNRNPA1L2",-45.4933333333333,43.4763333333333,-3.36829364465278,0.0261034290080644,1,-4.65931067418261,"Down","Sig"
"ALDH9A1",633,1350.83333333333,3.36716773745595,0.0261316618860421,1,-4.66057396097796,"Up","Sig"
"RAB1B",-931.627,5595.65416666667,-3.36495105602533,0.026187351398137,1,-4.66306168905,"Down","Sig"
"LRAT",-5,2.5,-3.35227262118258,0.0265085583100726,1,-4.67730502069104,"Down","Sig"
"FAM131A",195.807,889.548166666667,3.34381724369915,0.0267253427478488,1,-4.6868178788563,"Up","Sig"
"LAMTOR2",213.999666666666,842.999833333333,3.32961759856994,0.0270940953743431,1,-4.70281829912521,"Up","Sig"
"VDAC2",-1214.98,4418.026,-3.32482053535562,0.027220015891701,1,-4.70823076042666,"Down","Sig"
"FAM222B",-749.052,1552.64733333333,-3.3164140475472,0.0274423391649854,1,-4.71772425704793,"Down","Sig"
"ASB8",142.999333333333,580.833,3.31145683937628,0.0275744373006818,1,-4.7233275738778,"Up","Sig"
"ARMC1",-910.666666666667,1066.66666666667,-3.30947116815061,0.027627559613347,1,-4.72557311526405,"Down","Sig"
"MEI1",31.6666666666667,31.1666666666667,3.30806138257853,0.0276653481026989,1,-4.72716777238438,"Up","Sig"
"CTBP1-DT",-77.7960000000001,509.46,-3.30686339003755,0.0276975071701084,1,-4.72852310394751,"Down","Sig"
"ETV2",-8,15.3333333333333,-3.28454436287595,0.0283047189315286,1,-4.75381384158862,"Down","Sig"
"ICMT",1115.66666666667,3094.5,3.27461684942132,0.0285798035894882,1,-4.76508779981009,"Up","Sig"
"DLG4",199.666666666666,823.167,3.27423162103718,0.0285905408761312,1,-4.765525581014,"Up","Sig"
"PDLIM2",370.513333333333,1001.851,3.27369401161949,0.0286055332940017,1,-4.76613656915728,"Up","Sig"
"RPL17P7",141.566666666667,259.9,3.27357161003263,0.0286089480156685,1,-4.76627568363513,"Up","Sig"
"SEC22C",871.84,2910.41333333333,3.2674045885543,0.0287816123854734,1,-4.77328773684724,"Up","Sig"
"MARCHF7",-393.454000000001,2682.71066666667,-3.26384121034389,0.0288819353151599,1,-4.7773420451278,"Down","Sig"
"CFAP410",-42.5116666666665,316.335833333333,-3.26170373465547,0.0289423097311775,1,-4.77977493750901,"Down","Sig"
"CDHR2",5.99966666666667,4.33416666666667,3.25916102259586,0.0290143225776345,1,-4.78266998565829,"Up","Sig"
"LINC02541",3,1.83333333333333,3.25877782299614,0.0290251934318513,1,-4.78310637003714,"Up","Sig"
"DIP2B",326.667,2081.00016666667,3.25217565652693,0.0292132376868979,1,-4.79062839354006,"Up","Sig"
"SIAE",364.528333333333,1372.71083333333,3.24570190726989,0.0293990083572929,1,-4.79801058986392,"Up","Sig"
"SLC12A9",378.332333333334,1394.83283333333,3.24237871173741,0.029494906789603,1,-4.80180261327474,"Up","Sig"
"URB1",378.666666666667,1780.33333333333,3.24004419523803,0.0295624932072941,1,-4.8044674873937,"Up","Sig"
"NXPE3",440.563666666667,1193.94916666667,3.23860588999987,0.0296042235555059,1,-4.80610974215163,"Up","Sig"
"RPPH1",13.3333333333333,20.6666666666667,3.23860495636148,0.0296042506660161,1,-4.80611080828124,"Up","Sig"
"FUT2",6.66666666666667,7.66666666666667,3.23860408505959,0.0296042759664572,1,-4.80611180322839,"Up","Sig"
"CAMK2N2",6.66666666666666,10.6666666666667,3.23860408505959,0.0296042759664572,1,-4.80611180322839,"Up","Sig"
"CFAP68",20.3333333333333,57.1666666666667,3.23469559813975,0.0297180233375415,1,-4.81057610574392,"Up","Sig"
"ELAC1",47.9276666666667,223.445833333333,3.22860067863426,0.0298964220842274,1,-4.81754242415387,"Up","Sig"
"YWHAH",2176.00033333333,3584.99983333333,3.22557450730483,0.0299854628523538,1,-4.8210033579967,"Up","Sig"
"LINC01128",-239.335333333333,756.333,-3.22171164358902,0.0300995724230371,1,-4.82542321949042,"Down","Sig"
"ZNF766",66.0003333333332,390.666833333333,3.22035619774038,0.0301397326106235,1,-4.82697465036095,"Up","Sig"
"ZNF561-AS1",99.4286666666666,392.271666666667,3.21966584851055,0.0301602108504761,1,-4.82776492539278,"Up","Sig"
"SIRT4",-7.33333333333334,25.3333333333333,-3.21871503582539,0.0301884419727192,1,-4.82885348403082,"Down","Sig"
"TRAV13-2",2.33333333333333,1.5,3.20604642378858,0.0305675521987182,1,-4.84337055924018,"Up","Sig"
"FKBP10",-780.333333333334,4729.833,-3.2033089993015,0.0306501984425004,1,-4.84651060681852,"Down","Sig"
"PHB1P9",4,3,3.17316909781144,0.0315776111282044,1,-4.88115870902241,"Up","Sig"
"MTM1",-180,739.666666666667,-3.16881816709698,0.0317141757803358,1,-4.88617179614775,"Down","Sig"
"IFT43",51.9999999999999,416.333333333333,3.15150923396293,0.0322643183288926,1,-4.90614322317843,"Up","Sig"
"YWHAH-AS1",-7.66666666666666,11.5,-3.14768834775612,0.0323872536772954,1,-4.91055792827665,"Down","Sig"
"SPPL2A",322.999666666666,2148.1665,3.14750541648541,0.0323931530827721,1,-4.91076934471541,"Up","Sig"
"UHMK1",1470.66666666667,4645.66666666667,3.14742940600237,0.0323956047357003,1,-4.91085719266165,"Up","Sig"
"FIS1",248.000333333334,2033.99983333333,3.14410144268619,0.0325031574914271,1,-4.91470428687376,"Up","Sig"
"ERICH6B",2.38733333333333,1.534,3.14374943832805,0.0325145578283543,1,-4.91511129797009,"Up","Sig"
"PRKCZ-AS1",10.6666666666667,13.3333333333333,3.13902436949218,0.0326680398771545,1,-4.92057654244111,"Up","Sig"
"ANAPC16",-584.700333333333,1526.31583333333,-3.13468542899084,0.0328097229019927,1,-4.92559812483114,"Down","Sig"
"CCNY",-995.999999999999,5102.66666666667,-3.13383312969874,0.0328376377276961,1,-4.92658484761143,"Down","Sig"
"LDLRAD4-AS1",-8.33333333333333,6.83333333333333,-3.12795523730061,0.0330309071950149,1,-4.93339275881799,"Down","Sig"
"MOGS",1010.66766666667,2333.00083333333,3.12561245920876,0.033108308254453,1,-4.93610766151899,"Up","Sig"
"LINC01252",-3.66666666666667,3.83333333333333,-3.12448572476488,0.0331456086338675,1,-4.93741365803245,"Down","Sig"
"UBN2",-167.99,677.671666666667,-3.11861498369058,0.0333407516173734,1,-4.94422150009211,"Down","Sig"
"MFF",-456.917666666666,1032.9855,-3.11263407237976,0.0335409325557118,1,-4.95116239566859,"Down","Sig"
"CFAP184",-12.6523333333333,41.6595,-3.11135814168943,0.0335838186675871,1,-4.95264381478474,"Down","Sig"
"AMOT",144.666666666667,302,3.10404813813019,0.0338307527039897,1,-4.9611357738615,"Up","Sig"
"CHRNA3",2.66666666666667,2.33333333333333,3.09669256865262,0.0340813596052896,1,-4.96968870100872,"Up","Sig"
"STARD3",-272.333333333333,1131.16666666667,-3.09627876547801,0.0340955220321575,1,-4.97017010324563,"Down","Sig"
"LOC124903574",-116.231,216.5755,-3.09338283779484,0.0341948269405074,1,-4.97353982329343,"Down","Sig"
"TRIM2",112.256666666667,266.374,3.08998931286143,0.0343116231638994,1,-4.97749013616789,"Up","Sig"
"UQCRHL",-49.6440000000001,153.519,-3.08017944669524,0.0346518690529539,1,-4.98891915109241,"Down","Sig"
"AQP3",29.6666666666667,40.1666666666667,3.07785543899543,0.0347330484317444,1,-4.99162883257462,"Up","Sig"
"CCNYL2",6.33333333333333,3.83333333333333,3.07667388080661,0.034774405874887,1,-4.99300677924184,"Up","Sig"
"PINK1-AS",145.845,425.622166666667,3.07496363620694,0.0348343700116521,1,-4.99500165185233,"Up","Sig"
"EEF1A1P19",4.72233333333334,9.39083333333333,3.07203888281409,0.03493719548195,1,-4.99841416044261,"Up","Sig"
"RNF10",-1395.99966666667,5330.99916666667,-3.07196060601917,0.0349399522969556,1,-4.99850550867051,"Down","Sig"
"SLC35D1",62.6666666666667,320,3.06816002283725,0.0350741087135083,1,-5.00294183950384,"Up","Sig"
"IAH1",225.545666666667,607.6165,3.06783803364964,0.0350855020402024,1,-5.00331778785901,"Up","Sig"
"TRIM74",3.28233333333333,2.9505,3.05037427512898,0.0357099291094541,1,-5.02373101942943,"Up","Sig"
"TMOD3",-554.432333333332,4847.63016666667,-3.04995776501009,0.0357249784209365,1,-5.02421842215634,"Down","Sig"
"RING1",347.666666666667,1218.16666666667,3.04778827554089,0.0358034853545324,1,-5.02675758406577,"Up","Sig"
"MRPL46",-72.428,597.727666666667,-3.04622428560761,0.0358602053712922,1,-5.02858850019978,"Down","Sig"
"CARMIL3",5.33333333333333,3,3.04283766877845,0.0359833828730847,1,-5.03255434047813,"Up","Sig"
"MTCO1P12",116.691666666667,270.272166666667,3.03805871249677,0.0361580383574147,1,-5.03815351519395,"Up","Sig"
"TOP1MT",379.333666666667,561.666833333333,3.03402860908135,0.0363060902880956,1,-5.04287790823147,"Up","Sig"
"SOCS6",-233.666666666667,841.166666666667,-3.02812015263606,0.0365244191534864,1,-5.04980853975204,"Down","Sig"
"SLCO3A1",173.667666666667,436.166833333333,3.01667213494294,0.0369517924275361,1,-5.06325157411637,"Up","Sig"
"MADCAM1",3.66666666666667,5.5,3.0108300182879,0.0371721203933907,1,-5.07011912785182,"Up","Sig"
"HECTD2",144.333666666667,376.499833333333,2.99848685496504,0.0376426514780887,1,-5.0846450969632,"Up","Sig"
"BTBD7",-418.333,2309.50016666667,-2.99511859018022,0.0377722480876012,1,-5.08861284427122,"Down","Sig"
"POM121",857.474333333333,2395.90483333333,2.99490941607358,0.0377803132489778,1,-5.08885930113273,"Up","Sig"
"DHH",19.3333333333333,27.3333333333333,2.99252565262785,0.0378723654067161,1,-5.09166838752004,"Up","Sig"
"PGAP2",-122.666333333334,386.667166666667,-2.98093003804758,0.0383238656878952,1,-5.10534462521623,"Down","Sig"
"FAM83E",4,3.33333333333333,2.98067368859406,0.0383339173713127,1,-5.10564719041663,"Up","Sig"
"THAP9",-30.667,84.3331666666667,-2.97956257692364,0.038377520305874,1,-5.1069587270177,"Down","Sig"
"NPTXR",30.3333333333334,54.1666666666667,2.97857167473846,0.0384164543277687,1,-5.10812851997289,"Up","Sig"
"BDH1",-32.999,62.8335,-2.97686856403152,0.0384834789249704,1,-5.1101394279414,"Down","Sig"
"PCYT2",-130.82,1057.10466666667,-2.97436536878579,0.0385822359680658,1,-5.11309577190253,"Down","Sig"
"PABPC1",-13754.33,45434.793,-2.96694171481855,0.0388768455433223,1,-5.1218685924689,"Down","Sig"
"ZNF414",35.0006666666667,206.5,2.96662978172821,0.0388892815415296,1,-5.12223738848708,"Up","Sig"
"TULP3",294.667,1075.00016666667,2.96163146351666,0.0390891809517465,1,-5.12814875554441,"Up","Sig"
"SKP1",-343.089666666668,3225.4385,-2.95985463491114,0.0391605283558054,1,-5.13025101834023,"Down","Sig"
"SIGLEC5",9.24833333333333,5.29083333333333,2.95878289214378,0.0392036362986224,1,-5.13151927320718,"Up","Sig"
"PAFAH1B2",655.666666666667,3920.16666666667,2.9498693500217,0.0395642927607548,1,-5.14207351373286,"Up","Sig"
"LOC651337",-2.66433333333334,4.35183333333333,-2.94795002408274,0.0396424527910321,1,-5.14434760351889,"Down","Sig"
"TMEM64",70.3333333333331,990.833333333333,2.94611253178084,0.0397174475868808,1,-5.14652522337984,"Up","Sig"
"PARLP2",5.33333333333333,7.33333333333333,2.94304531998316,0.0398429973059535,1,-5.15016125512531,"Up","Sig"
"STARD9",225.333,592.000166666667,2.94198686001624,0.0398864294791796,1,-5.15141631762811,"Up","Sig"
"HDAC1",938.334666666668,5159.16666666667,2.93650512411717,0.0401122406703213,1,-5.15791878831827,"Up","Sig"
"MOB4",-221.375,1350.54983333333,-2.93174693907526,0.0403094442892763,1,-5.16356641887639,"Down","Sig"
"DXO",83.8266666666666,283.879666666667,2.92956665714022,0.0404001803227051,1,-5.16615532643156,"Up","Sig"
"ZCRB1",-157.334666666666,1262.33333333333,-2.92783967974287,0.0404722187729524,1,-5.16820644681721,"Down","Sig"
"ITSN1",-3230.662,4498.66366666667,-2.92767898443811,0.0404789294933913,1,-5.16839732498448,"Down","Sig"
"TUBA3FP",8.08633333333333,11.9035,2.92598573975018,0.0405497184355255,1,-5.17040882696737,"Up","Sig"
"ZNF45",-73.666,304.499666666667,-2.92432759344778,0.0406191785932758,1,-5.17237902425179,"Down","Sig"
"RB1",-348.666666666667,3303,-2.92328458680862,0.0406629407816179,1,-5.17361851503872,"Down","Sig"
"NFYA",272.255,1195.1275,2.91869074637112,0.0408563368582184,1,-5.17907957187265,"Up","Sig"
"NACAD",123.333333333333,133,2.91554133136016,0.040989537597554,1,-5.1828252369086,"Up","Sig"
"MAN2B2",447.334,2436.33333333333,2.91320173433403,0.0410888125616338,1,-5.1856086674278,"Up","Sig"
"SEC22B",-532.625999999999,2735.54433333333,-2.91193887405708,0.0411425141858627,1,-5.18711141688249,"Down","Sig"
"GJA1",3124.66666666667,8743.33333333333,2.91180039121032,0.041148407929715,1,-5.18727621908185,"Up","Sig"
"LOC101928718",7.129,8.26183333333333,2.90636929012413,0.0413803223817493,1,-5.1937416399522,"Up","Sig"
"ANKRD50",1149.66666666667,3573.5,2.90393358732574,0.0414848193478883,1,-5.19664254366971,"Up","Sig"
"LOC114841035",9.63166666666665,95.8278333333333,2.90150689607363,0.0415892325359681,1,-5.19953353635274,"Up","Sig"
"RASD2",-1.33333333333333,1,-2.89667581209598,0.0417980031891878,1,-5.20529139482509,"Down","Sig"
"CYTH4",1.33333333333333,1,2.89667581209598,0.0417980031891878,1,-5.20529139482509,"Up","Sig"
"ITGB6",1.33333333333333,1,2.89667581209598,0.0417980031891878,1,-5.20529139482509,"Up","Sig"
"ENDOU",1.33333333333333,1,2.89667581209598,0.0417980031891879,1,-5.20529139482509,"Up","Sig"
"RPS10P13",1.333,1.00016666666667,2.89450405025141,0.0418922473948519,1,-5.20788083416689,"Up","Sig"
"NIPA1",-328.999333333334,1340.83333333333,-2.89194973754077,0.0420034062341723,1,-5.21092723428863,"Down","Sig"
"TOR3A",233.333333333334,1022.33333333333,2.88886822629816,0.042137960638526,1,-5.214603600202,"Up","Sig"
"ERCC4",-134.664,618.664666666667,-2.88797780161318,0.0421769335871032,1,-5.21566615706329,"Down","Sig"
"ZNF687-AS1",-5.332,8.863,-2.88528184692616,0.0422951862731065,1,-5.21888394759731,"Down","Sig"
"RAET1E",-4.091,3.37883333333333,-2.88490412755552,0.0423117846850788,1,-5.21933485947427,"Down","Sig"
"SUCLG1",352.667,1060.9995,2.88477236746853,0.0423175764858411,1,-5.2194921559835,"Up","Sig"
"MIEN1",-93.1693333333333,811.748666666667,-2.87774611536048,0.0426277582984809,1,-5.22788363370295,"Down","Sig"
"NECAP2",-896.001000000001,3484.66716666667,-2.87441479109802,0.0427757383848041,1,-5.23186462110263,"Down","Sig"
